payment_id,order_id,customer_id,payment_date,payment_amount,payment_method,payment_status,transaction_ref
554386,54386,1821,2023-01-05,576180.89,Net Banking,SUCCESS,TXN9206508061
573257,73257,1379,2023-01-05,701226.91,Net Banking,SUCCESS,TXN5669619062
578855,78855,4923,2023-01-04,1665031.4,Net Banking,SUCCESS,TXN1805017087
571019,71019,766,2023-01-05,800317.1,Net Banking,SUCCESS,TXN7900851609
542860,42860,3644,2023-01-05,699198.53,UPI,SUCCESS,TXN2580042709
519161,19161,287,2023-01-05,478948.99,NEFT/RTGS,SUCCESS,TXN5739229698
526225,26225,2609,2023-01-05,226511.21,Wallet,SUCCESS,TXN6922044518
570029,70029,227,2023-01-05,63226.44,Debit Card,SUCCESS,TXN9672448050
558348,58348,1314,2023-01-04,943263.1,Wallet,SUCCESS,TXN8017507566
520355,20355,4616,2023-01-04,16345.68,Net Banking,SUCCESS,TXN6492956769
548728,48728,3550,2023-01-04,46602.5,Net Banking,SUCCESS,TXN8092799996
536905,36905,2178,2023-01-04,236438.63,Wallet,SUCCESS,TXN2892610726
573730,73730,1381,2023-01-04,663054.53,UPI,SUCCESS,TXN7600198617
564281,64281,2192,2023-01-04,353955.34,NEFT/RTGS,SUCCESS,TXN3413761833
522337,22337,1522,2023-01-05,273026.45,NEFT/RTGS,SUCCESS,TXN4530020944
555311,55311,2562,2023-01-05,487004.68,Wallet,SUCCESS,TXN4541286958
508666,8666,1328,2023-01-05,393917.82,UPI,SUCCESS,TXN1695800673
561021,61021,2702,2023-01-04,292835.92,UPI,SUCCESS,TXN8229602276
513108,13108,2438,2023-01-05,821.82,UPI,SUCCESS,TXN1694725883
553668,53668,4043,2023-01-04,228655.96,UPI,SUCCESS,TXN1143409893
574393,74393,4142,2023-01-05,248924.41,Debit Card,SUCCESS,TXN5653710134
594051,94051,2485,2023-01-05,202152.23,NEFT/RTGS,SUCCESS,TXN4581585601
576927,76927,4258,2023-01-05,263955.6,Wallet,SUCCESS,TXN4553828510
546517,46517,282,2023-01-05,798145.09,UPI,SUCCESS,TXN5996974312
519737,19737,917,2023-01-04,93922.21,UPI,SUCCESS,TXN8787504319
564280,64280,4984,2023-01-05,675241.67,Debit Card,SUCCESS,TXN3122583764
589197,89197,2681,2023-01-04,1495713.2,Debit Card,SUCCESS,TXN5307654432
515995,15995,1821,2023-01-05,128786.0,Wallet,SUCCESS,TXN3607335624
515617,15617,3550,2023-01-05,65405.03,UPI,SUCCESS,TXN4091482172
504741,4741,1815,2023-01-05,42529.98,UPI,SUCCESS,TXN1782893395
523240,23240,1297,2023-01-05,603771.15,Wallet,SUCCESS,TXN8232748014
576937,76937,3550,2023-01-06,128720.77,Debit Card,SUCCESS,TXN2550113253
517449,17449,1381,2023-01-05,888798.22,UPI,SUCCESS,TXN4691061303
559619,59619,4545,2023-01-06,155537.6,UPI,SUCCESS,TXN1603661458
589340,89340,1622,2023-01-06,162798.37,Wallet,FAILED,TXN3545026337
580738,80738,249,2023-01-05,597386.35,UPI,SUCCESS,TXN9866767682
571430,71430,577,2023-01-05,773507.97,Net Banking,SUCCESS,TXN6904521624
567100,67100,3408,2023-01-05,930547.36,Debit Card,SUCCESS,TXN5232284645
551615,51615,1616,2023-01-05,80785.14,Debit Card,SUCCESS,TXN3492130823
507003,7003,472,2023-01-05,1489553.17,UPI,REFUNDED,TXN2975717007
563986,63986,3226,2023-01-05,525763.62,UPI,SUCCESS,TXN4053246434
522142,22142,3924,2023-01-05,560016.4,UPI,SUCCESS,TXN2390923866
574129,74129,2679,2023-01-06,142694.18,Debit Card,SUCCESS,TXN4266252665
511818,11818,4780,2023-01-05,1142069.07,UPI,SUCCESS,TXN2191720696
518509,18509,1815,2023-01-06,166721.09,UPI,SUCCESS,TXN5226510293
599210,99210,1996,2023-01-05,502546.52,Debit Card,SUCCESS,TXN8855403307
569895,69895,2858,2023-01-06,639632.69,NEFT/RTGS,SUCCESS,TXN6539120224
584123,84123,4165,2023-01-05,1250104.88,NEFT/RTGS,SUCCESS,TXN8710072922
501877,1877,4600,2023-01-05,141350.67,NEFT/RTGS,SUCCESS,TXN9079673820
501220,1220,3977,2023-01-05,462499.35,Debit Card,SUCCESS,TXN7436109290
576825,76825,3512,2023-01-06,1325606.18,UPI,SUCCESS,TXN9234177317
586208,86208,1939,2023-01-05,57855.91,NEFT/RTGS,SUCCESS,TXN1501140802
538992,38992,1939,2023-01-06,849311.67,Net Banking,SUCCESS,TXN2993863880
515321,15321,682,2023-01-06,282523.26,UPI,SUCCESS,TXN1854774361
589803,89803,2086,2023-01-05,150608.26,Wallet,SUCCESS,TXN1928019732
565010,65010,2685,2023-01-05,129920.91,NEFT/RTGS,FAILED,TXN1447435820
541681,41681,595,2023-01-05,1443899.1,Debit Card,SUCCESS,TXN1988813012
545424,45424,2972,2023-01-06,245045.09,Net Banking,SUCCESS,TXN2404615274
509933,9933,660,2023-01-05,356603.22,Net Banking,FAILED,TXN4452176248
518029,18029,962,2023-01-05,826331.97,Net Banking,SUCCESS,TXN6635757297
539881,39881,4752,2023-01-05,936867.14,Debit Card,SUCCESS,TXN1384504059
561182,61182,3368,2023-01-05,112855.45,Net Banking,SUCCESS,TXN8794848304
569413,69413,1942,2023-01-05,232749.6,Net Banking,SUCCESS,TXN1232279345
573793,73793,4594,2023-01-06,1108804.24,Wallet,SUCCESS,TXN9594406727
558925,58925,3207,2023-01-06,1595966.45,Wallet,SUCCESS,TXN3353462090
596325,96325,970,2023-01-05,99380.38,NEFT/RTGS,FAILED,TXN1047546945
592906,92906,4901,2023-01-05,1419678.58,NEFT/RTGS,SUCCESS,TXN9823058317
542251,42251,1242,2023-01-06,126659.35,Net Banking,SUCCESS,TXN8093054923
544854,44854,4385,2023-01-05,799133.86,UPI,SUCCESS,TXN3045512303
529585,29585,4901,2023-01-05,835191.09,UPI,SUCCESS,TXN4741905361
560255,60255,427,2023-01-05,186797.65,Wallet,SUCCESS,TXN4639540340
509345,9345,4321,2023-01-06,378214.58,Debit Card,SUCCESS,TXN1484966710
577210,77210,3550,2023-01-05,1232819.41,Wallet,SUCCESS,TXN2237587649
501599,1599,3400,2023-01-05,80096.56,NEFT/RTGS,SUCCESS,TXN5986068611
512972,12972,4322,2023-01-05,227984.54,NEFT/RTGS,SUCCESS,TXN4916197817
528538,28538,4785,2023-01-06,122247.68,NEFT/RTGS,SUCCESS,TXN7481903396
553068,53068,1248,2023-01-05,698060.74,Net Banking,SUCCESS,TXN9499069456
528516,28516,2795,2023-01-05,164741.26,UPI,SUCCESS,TXN2382456786
595051,95051,4814,2023-01-06,339817.22,UPI,SUCCESS,TXN2997536342
569001,69001,4185,2023-01-06,1030506.15,Wallet,SUCCESS,TXN4249304737
567166,67166,4223,2023-01-06,1238543.44,Net Banking,SUCCESS,TXN1089579814
509275,9275,2989,2023-01-06,303351.21,Net Banking,SUCCESS,TXN7971675216
598888,98888,3673,2023-01-05,1091074.0,Debit Card,SUCCESS,TXN7397476706
557877,57877,1821,2023-01-05,751401.42,Wallet,SUCCESS,TXN7532687017
579475,79475,3550,2023-01-06,64262.11,NEFT/RTGS,SUCCESS,TXN5285914850
552571,52571,1107,2023-01-06,514369.04,Debit Card,SUCCESS,TXN3601292485
525745,25745,2641,2023-01-06,627849.64,Debit Card,SUCCESS,TXN7760532022
529010,29010,3275,2023-01-06,549764.13,NEFT/RTGS,SUCCESS,TXN9118094902
565727,65727,488,2023-01-05,515989.3,Wallet,SUCCESS,TXN6005766008
559354,59354,4599,2023-01-06,511580.65,Net Banking,SUCCESS,TXN4401121893
567493,67493,4785,2023-01-06,1791666.68,UPI,SUCCESS,TXN1364870162
571276,71276,3550,2023-01-05,116260.87,UPI,SUCCESS,TXN5400352767
507063,7063,703,2023-01-06,618999.8,Wallet,SUCCESS,TXN1145937756
598575,98575,3347,2023-01-06,731236.05,Wallet,SUCCESS,TXN3610208828
592778,92778,3521,2023-01-05,1110153.77,Wallet,SUCCESS,TXN6578980446
517855,17855,3326,2023-01-05,1057762.67,NEFT/RTGS,SUCCESS,TXN3996308772
593804,93804,2685,2023-01-06,160663.28,Net Banking,SUCCESS,TXN9450855111
550972,50972,2609,2023-01-06,1749746.38,NEFT/RTGS,SUCCESS,TXN6460891418
587321,87321,2140,2023-01-06,612539.79,Net Banking,SUCCESS,TXN9005826773
599454,99454,4111,2023-01-05,808796.67,Net Banking,SUCCESS,TXN4530329168
595242,95242,4656,2023-01-06,1175.02,UPI,SUCCESS,TXN1503735725
502875,2875,1369,2023-01-05,653029.59,Debit Card,SUCCESS,TXN2532937232
546485,46485,1832,2023-01-05,324971.69,Debit Card,SUCCESS,TXN4575122174
560700,60700,488,2023-01-05,111251.12,Net Banking,SUCCESS,TXN1327313453
536896,36896,3947,2023-01-05,281259.99,Net Banking,SUCCESS,TXN4902924001
570727,70727,4582,2023-01-06,733994.92,Wallet,SUCCESS,TXN8585973789
581098,81098,1807,2023-01-05,128133.39,Debit Card,SUCCESS,TXN2180357574
540680,40680,4771,2023-01-05,591828.96,UPI,SUCCESS,TXN2948943074
557175,57175,3437,2023-01-06,1422037.48,UPI,REFUNDED,TXN9938805258
573262,73262,1956,2023-01-06,230319.79,Wallet,SUCCESS,TXN9162348177
587049,87049,803,2023-01-06,267455.23,NEFT/RTGS,SUCCESS,TXN4979576558
537799,37799,4344,2023-01-06,64614.07,Net Banking,SUCCESS,TXN3090181947
534209,34209,2462,2023-01-06,314306.97,Wallet,SUCCESS,TXN1303577780
541372,41372,3557,2023-01-06,124997.25,UPI,SUCCESS,TXN7458889248
568231,68231,703,2023-01-06,969099.4,UPI,SUCCESS,TXN4845897344
528904,28904,2781,2023-01-06,1409302.25,UPI,SUCCESS,TXN5471499534
540877,40877,2017,2023-01-06,225205.96,UPI,SUCCESS,TXN8856109499
594169,94169,2242,2023-01-05,1052910.21,Wallet,SUCCESS,TXN9822401446
581567,81567,3779,2023-01-06,2231.58,Net Banking,SUCCESS,TXN7561171451
532945,32945,2572,2023-01-06,136466.47,Debit Card,SUCCESS,TXN4399651808
570664,70664,3066,2023-01-05,634374.32,NEFT/RTGS,SUCCESS,TXN6419200924
573676,73676,488,2023-01-06,392328.45,UPI,SUCCESS,TXN7290608792
556917,56917,4092,2023-01-06,895824.41,UPI,SUCCESS,TXN1882555835
559304,59304,2989,2023-01-06,101665.09,UPI,SUCCESS,TXN3299034849
503532,3532,457,2023-01-05,283383.78,Net Banking,FAILED,TXN9580180568
530424,30424,1616,2023-01-06,22217.3,UPI,SUCCESS,TXN6930530238
556420,56420,4227,2023-01-05,13230.61,Debit Card,FAILED,TXN9440401990
519210,19210,2170,2023-01-05,268900.18,Debit Card,SUCCESS,TXN8324262365
510423,10423,227,2023-01-06,496020.99,NEFT/RTGS,SUCCESS,TXN2277630029
563507,63507,1651,2023-01-05,54300.5,UPI,SUCCESS,TXN9856355779
581015,81015,4735,2023-01-05,8464.58,Wallet,SUCCESS,TXN5319886833
573992,73992,1107,2023-01-06,1455861.11,Debit Card,SUCCESS,TXN7478786199
574608,74608,813,2023-01-06,93608.5,Debit Card,SUCCESS,TXN9215859156
591343,91343,1006,2023-01-06,213511.24,Debit Card,SUCCESS,TXN1404055478
557864,57864,2609,2023-01-06,246389.92,Wallet,SUCCESS,TXN4622527526
501127,1127,4180,2023-01-06,144263.55,NEFT/RTGS,SUCCESS,TXN3308964669
551838,51838,2413,2023-01-06,133881.51,NEFT/RTGS,SUCCESS,TXN6693350265
573544,73544,2417,2023-01-06,24441.18,UPI,SUCCESS,TXN7088089443
586528,86528,3617,2023-01-05,18912.68,Wallet,SUCCESS,TXN4984958583
592786,92786,1328,2023-01-06,129230.08,Net Banking,SUCCESS,TXN5486454194
524707,24707,4791,2023-01-06,120541.88,Debit Card,SUCCESS,TXN8072461237
512651,12651,1108,2023-01-06,930170.12,Wallet,SUCCESS,TXN3818659555
542126,42126,1939,2023-01-06,1031093.11,Wallet,SUCCESS,TXN9806959713
506069,6069,2166,2023-01-06,259748.81,NEFT/RTGS,SUCCESS,TXN1604073273
519120,19120,3906,2023-01-05,924.08,Wallet,SUCCESS,TXN4269652247
579748,79748,2417,2023-01-05,255634.52,Net Banking,SUCCESS,TXN6770786807
599182,99182,3550,2023-01-05,527629.83,Net Banking,SUCCESS,TXN9424240874
542167,42167,4877,2023-01-05,1507411.83,UPI,SUCCESS,TXN1135205636
502432,2432,533,2023-01-05,280337.92,NEFT/RTGS,SUCCESS,TXN1484553637
556160,56160,1422,2023-01-05,444523.95,Net Banking,SUCCESS,TXN3000764161
559309,59309,2772,2023-01-06,117800.74,Net Banking,SUCCESS,TXN6834633020
591257,91257,1016,2023-01-06,642581.29,NEFT/RTGS,SUCCESS,TXN9744625674
543683,43683,1821,2023-01-05,25061.74,NEFT/RTGS,SUCCESS,TXN4662502172
573634,73634,2466,2023-01-05,396201.96,UPI,SUCCESS,TXN2011424816
576533,76533,39,2023-01-05,199254.36,NEFT/RTGS,SUCCESS,TXN3415398344
509346,9346,358,2023-01-06,1548781.37,Net Banking,SUCCESS,TXN4948397851
584690,84690,1756,2023-01-05,231055.93,UPI,SUCCESS,TXN8021539308
592002,92002,2544,2023-01-05,356710.69,Net Banking,SUCCESS,TXN1952152991
588368,88368,401,2023-01-06,107301.57,Net Banking,SUCCESS,TXN6915056046
545956,45956,1452,2023-01-06,11355.32,Net Banking,SUCCESS,TXN8894908831
590200,90200,1492,2023-01-05,163394.91,NEFT/RTGS,SUCCESS,TXN7816016390
559045,59045,4828,2023-01-07,903983.54,Net Banking,SUCCESS,TXN6136305231
596234,96234,1580,2023-01-07,1595448.48,Wallet,SUCCESS,TXN4977036416
582515,82515,3957,2023-01-07,268390.81,UPI,SUCCESS,TXN9683279700
560543,60543,4146,2023-01-07,48217.24,Debit Card,SUCCESS,TXN7669876828
504387,4387,1941,2023-01-07,908812.0,Wallet,SUCCESS,TXN7687536943
551269,51269,2573,2023-01-06,1680484.36,UPI,SUCCESS,TXN5209842574
564492,64492,919,2023-01-06,1518443.11,Net Banking,SUCCESS,TXN6041210585
572627,72627,850,2023-01-07,136462.39,NEFT/RTGS,SUCCESS,TXN5589535503
578561,78561,4032,2023-01-06,366889.0,Wallet,SUCCESS,TXN3563763908
550717,50717,3550,2023-01-07,46315.64,Wallet,SUCCESS,TXN2823228145
559399,59399,4605,2023-01-06,1137580.79,UPI,SUCCESS,TXN1928775726
571144,71144,1328,2023-01-07,42906.78,Wallet,SUCCESS,TXN7408546365
541305,41305,280,2023-01-06,212056.08,Net Banking,SUCCESS,TXN3796902149
588269,88269,1642,2023-01-06,328767.03,NEFT/RTGS,SUCCESS,TXN8882968485
576827,76827,1939,2023-01-07,543417.9,Debit Card,SUCCESS,TXN7276820666
523403,23403,1444,2023-01-06,77323.17,Net Banking,SUCCESS,TXN9506559183
586328,86328,1821,2023-01-06,1259685.45,UPI,SUCCESS,TXN5944101042
519828,19828,1389,2023-01-06,14209.19,NEFT/RTGS,SUCCESS,TXN6999816445
590837,90837,2200,2023-01-07,160190.17,Debit Card,SUCCESS,TXN7640371196
575373,75373,260,2023-01-06,249296.93,NEFT/RTGS,SUCCESS,TXN6465251625
547084,47084,3226,2023-01-06,82616.11,Net Banking,SUCCESS,TXN8206759690
592837,92837,227,2023-01-07,1446538.31,Debit Card,SUCCESS,TXN4123067890
584090,84090,4547,2023-01-07,488832.64,Wallet,SUCCESS,TXN3986193653
515449,15449,3521,2023-01-06,40128.04,Wallet,SUCCESS,TXN4305177225
585640,85640,4935,2023-01-06,821281.04,Debit Card,SUCCESS,TXN4837172164
554245,54245,3722,2023-01-06,854539.33,NEFT/RTGS,SUCCESS,TXN2999305060
568884,68884,4582,2023-01-07,807860.15,Debit Card,SUCCESS,TXN8817892643
590114,90114,1821,2023-01-07,173819.21,Debit Card,SUCCESS,TXN8970599308
531494,31494,3957,2023-01-07,78984.81,UPI,SUCCESS,TXN8853739366
578927,78927,3550,2023-01-06,913923.86,NEFT/RTGS,SUCCESS,TXN1773881423
529235,29235,1328,2023-01-06,136277.7,Wallet,SUCCESS,TXN7452876908
538411,38411,4196,2023-01-06,315775.63,Wallet,SUCCESS,TXN3242910755
516081,16081,662,2023-01-06,70443.83,NEFT/RTGS,SUCCESS,TXN1854434464
558385,58385,1818,2023-01-07,600253.09,UPI,SUCCESS,TXN9184619998
571058,71058,282,2023-01-07,2281.57,NEFT/RTGS,SUCCESS,TXN5702673530
506016,6016,1679,2023-01-07,140152.83,Wallet,SUCCESS,TXN9364286673
552426,52426,1243,2023-01-06,517760.92,Debit Card,SUCCESS,TXN5554804266
581612,81612,3550,2023-01-06,13792.53,NEFT/RTGS,SUCCESS,TXN3440315867
554693,54693,2307,2023-01-07,1459004.67,UPI,SUCCESS,TXN2703546041
599380,99380,2282,2023-01-06,1412125.07,UPI,SUCCESS,TXN3876881263
559769,59769,2639,2023-01-06,71524.32,UPI,SUCCESS,TXN2212028450
541597,41597,2252,2023-01-06,229461.57,UPI,SUCCESS,TXN2213452238
583926,83926,1420,2023-01-06,1323962.22,Net Banking,SUCCESS,TXN4643414896
543442,43442,2246,2023-01-07,96527.65,UPI,SUCCESS,TXN2006033191
588792,88792,3816,2023-01-07,2881.3,Debit Card,SUCCESS,TXN1156733036
530737,30737,2925,2023-01-06,183540.18,Debit Card,SUCCESS,TXN9373167045
516369,16369,3078,2023-01-07,434013.5,NEFT/RTGS,SUCCESS,TXN1557406204
591760,91760,4911,2023-01-07,251168.4,UPI,SUCCESS,TXN9262926849
524896,24896,4582,2023-01-06,819721.91,Wallet,SUCCESS,TXN4892704179
563477,63477,1792,2023-01-07,434795.19,Net Banking,SUCCESS,TXN5067829912
562464,62464,714,2023-01-06,1021582.7,UPI,SUCCESS,TXN6714664934
546604,46604,1733,2023-01-06,289190.88,Wallet,SUCCESS,TXN7431185923
531399,31399,2640,2023-01-06,220666.23,Wallet,SUCCESS,TXN4600685038
502904,2904,1996,2023-01-07,359432.03,Net Banking,SUCCESS,TXN1743817504
590825,90825,2274,2023-01-07,692497.29,Debit Card,SUCCESS,TXN7586141304
559611,59611,1514,2023-01-06,140434.26,UPI,SUCCESS,TXN7828634746
509385,9385,2862,2023-01-07,1511688.79,UPI,SUCCESS,TXN7954818414
553734,53734,2609,2023-01-06,1791816.05,Net Banking,SUCCESS,TXN9274038915
510758,10758,1939,2023-01-07,310509.56,Net Banking,SUCCESS,TXN8673302748
530573,30573,370,2023-01-06,322720.91,Debit Card,SUCCESS,TXN2652262843
592095,92095,840,2023-01-07,849514.42,UPI,SUCCESS,TXN5112154295
535627,35627,2417,2023-01-06,1830405.51,UPI,SUCCESS,TXN4718174102
509814,9814,2925,2023-01-07,533497.6,Net Banking,SUCCESS,TXN9414005530
585262,85262,2080,2023-01-06,354703.06,Net Banking,SUCCESS,TXN5787849911
548942,48942,3104,2023-01-06,1649440.57,Debit Card,SUCCESS,TXN6118347775
544885,44885,3736,2023-01-06,1326419.21,Debit Card,SUCCESS,TXN4998029054
597504,97504,565,2023-01-06,1414506.23,UPI,SUCCESS,TXN2445042711
510487,10487,1107,2023-01-07,1296630.87,NEFT/RTGS,SUCCESS,TXN7788142969
576682,76682,290,2023-01-06,1548737.73,Wallet,SUCCESS,TXN6632183766
596860,96860,1198,2023-01-06,251946.45,Debit Card,SUCCESS,TXN1372949645
562492,62492,3762,2023-01-06,566531.39,Net Banking,SUCCESS,TXN1839108220
557004,57004,3743,2023-01-07,183057.83,UPI,SUCCESS,TXN3396377510
579333,79333,4607,2023-01-07,29890.5,NEFT/RTGS,FAILED,TXN3301107627
560664,60664,4901,2023-01-07,892239.82,Net Banking,SUCCESS,TXN9053723242
537527,37527,929,2023-01-06,81102.9,Wallet,SUCCESS,TXN5873516982
595006,95006,929,2023-01-06,157786.96,Debit Card,SUCCESS,TXN1871778839
518069,18069,4310,2023-01-06,10699.34,Wallet,SUCCESS,TXN4790280915
528268,28268,633,2023-01-07,57007.93,Net Banking,SUCCESS,TXN3603941247
561747,61747,3607,2023-01-06,29228.65,Wallet,REFUNDED,TXN1258771996
518575,18575,2989,2023-01-07,569924.0,Wallet,SUCCESS,TXN6580560097
549691,49691,2942,2023-01-07,85990.54,UPI,SUCCESS,TXN3335361281
531601,31601,4648,2023-01-06,617235.3,Wallet,SUCCESS,TXN4120845508
513772,13772,4185,2023-01-06,1136805.65,UPI,REFUNDED,TXN9824704533
510356,10356,98,2023-01-06,51823.35,NEFT/RTGS,SUCCESS,TXN4787075128
577461,77461,331,2023-01-07,68031.62,UPI,SUCCESS,TXN8686411203
567834,67834,1071,2023-01-06,602046.18,NEFT/RTGS,SUCCESS,TXN5168187017
560321,60321,2544,2023-01-06,892311.24,UPI,SUCCESS,TXN9051530650
561928,61928,4616,2023-01-07,332388.41,Debit Card,SUCCESS,TXN8197034424
584589,84589,106,2023-01-07,66742.64,Debit Card,SUCCESS,TXN8768955191
553667,53667,3230,2023-01-07,140555.76,Debit Card,SUCCESS,TXN9598827180
522028,22028,2609,2023-01-06,258846.47,NEFT/RTGS,SUCCESS,TXN8331381676
562704,62704,2662,2023-01-07,596423.36,Net Banking,SUCCESS,TXN8647700513
595542,95542,4288,2023-01-07,403333.78,Net Banking,SUCCESS,TXN6973306187
587550,87550,3550,2023-01-06,355113.86,NEFT/RTGS,SUCCESS,TXN1695509239
581254,81254,666,2023-01-07,76074.28,NEFT/RTGS,SUCCESS,TXN3299786951
593286,93286,2301,2023-01-07,105421.55,Net Banking,SUCCESS,TXN8520159037
585728,85728,1497,2023-01-07,34456.8,Net Banking,SUCCESS,TXN3357874691
552121,52121,3781,2023-01-06,868206.52,Debit Card,FAILED,TXN8014307765
545954,45954,4185,2023-01-07,41074.97,Net Banking,SUCCESS,TXN1701728629
590850,90850,2247,2023-01-07,1255951.51,Debit Card,SUCCESS,TXN5234338621
586570,86570,3550,2023-01-07,1728798.09,Debit Card,SUCCESS,TXN8436570994
598986,98986,1389,2023-01-06,133283.25,Debit Card,SUCCESS,TXN6542059057
578402,78402,2960,2023-01-07,1142725.77,Debit Card,SUCCESS,TXN7645165089
517316,17316,4352,2023-01-07,117335.19,UPI,SUCCESS,TXN1949509987
501409,1409,4727,2023-01-06,1157160.46,Debit Card,SUCCESS,TXN4419018748
540551,40551,3860,2023-01-10,80402.08,Debit Card,SUCCESS,TXN8178327145
584605,84605,699,2023-01-10,610943.1,Wallet,SUCCESS,TXN4193341141
547425,47425,4185,2023-01-09,1279869.01,Debit Card,SUCCESS,TXN3147624256
585518,85518,4185,2023-01-09,166900.31,UPI,SUCCESS,TXN6551828076
525493,25493,4952,2023-01-10,1151805.29,Net Banking,SUCCESS,TXN9466541064
562064,62064,4828,2023-01-09,432449.87,Debit Card,SUCCESS,TXN3578203545
592351,92351,1939,2023-01-10,26076.86,Wallet,SUCCESS,TXN6620681830
548814,48814,1297,2023-01-10,1207821.24,UPI,SUCCESS,TXN3140300509
519278,19278,3885,2023-01-09,316362.12,Wallet,SUCCESS,TXN7144304348
544709,44709,701,2023-01-10,385307.18,NEFT/RTGS,SUCCESS,TXN6163847320
559027,59027,3207,2023-01-09,102738.39,Net Banking,SUCCESS,TXN1846388661
514415,14415,80,2023-01-10,225518.63,Net Banking,SUCCESS,TXN5394327026
543425,43425,2609,2023-01-09,534758.55,Wallet,SUCCESS,TXN4821700248
591358,91358,3207,2023-01-10,445680.76,Net Banking,SUCCESS,TXN5638815833
594255,94255,129,2023-01-09,532776.22,NEFT/RTGS,REFUNDED,TXN6039612349
571210,71210,1328,2023-01-10,1045856.72,Net Banking,SUCCESS,TXN8154752522
506814,6814,187,2023-01-09,1194410.4,Net Banking,SUCCESS,TXN3384643452
540494,40494,1515,2023-01-10,1151916.29,NEFT/RTGS,SUCCESS,TXN4811563843
587084,87084,789,2023-01-09,543233.1,Debit Card,SUCCESS,TXN9635051854
588274,88274,3364,2023-01-10,1265027.32,UPI,FAILED,TXN6216635429
525395,25395,4033,2023-01-10,693306.55,NEFT/RTGS,REFUNDED,TXN2811958475
550920,50920,3502,2023-01-09,57061.64,Wallet,SUCCESS,TXN4897389446
591386,91386,1757,2023-01-10,186962.64,NEFT/RTGS,SUCCESS,TXN8841887438
596782,96782,3207,2023-01-10,139778.12,Wallet,SUCCESS,TXN8357674096
553234,53234,4648,2023-01-09,478722.22,UPI,SUCCESS,TXN9039880380
595492,95492,4406,2023-01-09,597533.37,Net Banking,SUCCESS,TXN4681467317
507805,7805,2544,2023-01-09,128943.32,Debit Card,REFUNDED,TXN9426142252
584639,84639,3557,2023-01-09,1181993.19,NEFT/RTGS,SUCCESS,TXN9569450127
546440,46440,4499,2023-01-09,1598967.53,Debit Card,SUCCESS,TXN6392454501
545856,45856,1733,2023-01-10,254688.57,UPI,SUCCESS,TXN3737269905
576849,76849,4,2023-01-10,305115.99,Debit Card,SUCCESS,TXN3940698621
544718,44718,2683,2023-01-09,701114.26,Debit Card,SUCCESS,TXN8381356121
553606,53606,673,2023-01-10,230609.86,UPI,SUCCESS,TXN2359115862
549809,49809,607,2023-01-09,777023.63,Net Banking,SUCCESS,TXN5568818638
543775,43775,3550,2023-01-10,184642.54,UPI,SUCCESS,TXN4439171703
579115,79115,1739,2023-01-10,210191.56,UPI,SUCCESS,TXN6710583871
584968,84968,4583,2023-01-10,62766.29,Net Banking,SUCCESS,TXN9941998328
579837,79837,2641,2023-01-09,606579.21,UPI,SUCCESS,TXN2016467327
545091,45091,1253,2023-01-10,850283.69,Net Banking,SUCCESS,TXN8258578902
557067,57067,4889,2023-01-09,1385291.89,Net Banking,SUCCESS,TXN2657460346
597948,97948,4404,2023-01-10,32679.23,Debit Card,SUCCESS,TXN2567255485
532016,32016,2746,2023-01-09,768100.67,UPI,SUCCESS,TXN7401779852
574797,74797,1381,2023-01-10,1838490.93,Net Banking,SUCCESS,TXN6601958420
549635,49635,312,2023-01-10,1243580.56,UPI,SUCCESS,TXN4056770092
545062,45062,2762,2023-01-09,607399.65,UPI,SUCCESS,TXN3381447501
527263,27263,4805,2023-01-10,739195.47,Net Banking,SUCCESS,TXN1529124955
593601,93601,1452,2023-01-10,205564.94,Net Banking,SUCCESS,TXN9230435603
521702,21702,4673,2023-01-09,141118.58,NEFT/RTGS,SUCCESS,TXN6582420513
552704,52704,1513,2023-01-10,898797.38,NEFT/RTGS,SUCCESS,TXN7431116452
533225,33225,2919,2023-01-10,61808.0,UPI,SUCCESS,TXN2319230399
512834,12834,2642,2023-01-10,1764918.76,NEFT/RTGS,SUCCESS,TXN8136994751
510470,10470,2989,2023-01-10,215410.85,NEFT/RTGS,SUCCESS,TXN9379913902
592082,92082,2483,2023-01-09,583206.05,Debit Card,SUCCESS,TXN9271386994
